Step    -1:  2541 ms
Step    11: 31,20/0 ne| 32,27/0 ? | 32,29/0 ? |  4911 ms
Step    12: 31,20/1 ne| 32,21/0 n | 31,22/0 ? | 32,23/0 se| 31,24/0 ? | 31,26/0 e | 32,27/1 ? | 31,28/0 ? | 32,29/1 ? | 31,30/0 ? |  4228 ms
Step    74: 39,15/* sk| 27,17/* sk| 33,15/1 nw| 11,32/0 sk| 14,15/0 n | 44,44/* ? | 46,28/* ? |  5,43/* ? | 26,41/0 sw|  9,26/1 w |  1044 ms
Step    74: 39,15/* sk| 27,17/* sk| 32,14/0 ne| 11,32/1 sk| 14,15/1 n | 44,44/* ? | 46,28/* ? |  5,43/* ? | 26,41/1 sw|  9,26/2 w |  3444 ms
Step    75: 39,15/* sk| 27,17/* sk| 32,14/1 ne| 11,32/2 sk| 15,16/0 sw| 44,44/* ? | 46,28/* ? |  5,43/* ? | 27,42/0 ne| 10,25/0 nw|   237 ms
Step    75: 39,15/* sk| 27,17/* sk| 32,14/2 ne| 11,32/3 sk| 15,16/1 sw| 44,44/* ? | 46,28/* ? |  5,43/* ? | 27,42/1 ne| 10,25/1 nw|  3824 ms
Step    76: 39,15/* sk| 27,17/* sk| 31,13/0 ne| 11,32/4 sk| 15,15/0 nw| 44,44/* ? | 46,28/* ? |  5,43/* ? | 26,43/0 se|  9,25/0 nw|   115 ms
Step    76: 39,15/* sk| 27,17/* sk| 30,12/0 w | 11,32/5 sk| 15,15/1 nw| 44,44/* ? | 46,28/* ? |  5,43/* ? | 26,43/1 se|  9,25/1 nw|  4207 ms
Step    77: 39,15/* sk| 27,17/* sk| 29,12/0 sw| 11,32/6 sk| 13,15/0 sw| 44,44/* ? | 46,28/* ? |  5,43/* ? | 28,43/0 n |  8,24/0 se|  4520 ms
Step    78: 39,15/* sk| 27,17/* sk| 29,12/1 sw| 11,32/7 ne| 13,15/1 w | 44,44/* ? | 46,28/* ? |  5,43/* ? | 28,43/1 n |  7,23/0 se|   759 ms
Step    78: 39,15/* sk| 27,17/* sk| 29,12/2 w | 11,32/8 ne| 13,15/2 w | 44,44/* ? | 46,28/* ? |  5,43/* ? | 28,43/2 n |  7,23/1 se|  4251 ms
Step    79: 39,15/* sk| 27,17/* sk| 28,13/0 nw| 11,32/9 ne| 12,15/0 nw| 44,44/* ? | 46,28/* ? |  5,43/* ? | 29,42/0 se|  8,24/0 se|  4422 ms
Step    80: 39,15/* sk| 27,17/* sk| 28,13/1 nw| 12,31/0 ne| 11,16/0 n | 44,44/* ? | 46,28/* ? |  5,43/* ? | 28,42/0 se|  9,25/0 w |   272 ms
Step    81: 39,15/* sk| 27,17/* sk| 28,13/2 nw| 12,31/1 ne| 11,15/0 sw| 44,44/* ? | 46,28/* ? |  5,43/* ? | 29,43/0 sw|  9,25/1 w |  4562 ms
Step    81: 39,15/* sk| 27,17/* sk| 28,13/3 nw| 13,30/0 ne| 11,15/1 sw| 44,44/* ? | 46,28/* ? |  5,43/* ? | 29,43/1 sw| 10,26/0 nw|   337 ms
Step    81: 39,15/* sk| 27,17/* sk| 27,12/0 nw| 13,30/1 ne| 11,15/2 sw| 44,44/* ? | 46,28/* ? |  5,43/* ? | 29,43/2 sw| 10,26/1 nw|  6452 ms
Step    82: 39,15/* sk| 27,17/* sk| 27,12/1 nw| 14,29/0 n | 10,14/0 nw| 44,44/* ? | 46,28/* ? |  5,43/* ? | 30,44/0 sw|  9,25/0 ne|   247 ms
Step    82: 39,15/* sk| 27,17/* sk| 27,12/2 nw| 14,29/1 n | 10,14/1 nw| 44,44/* ? | 46,28/* ? |  5,43/* ? | 30,44/1 sw|  9,25/1 ne|  3994 ms
Step    83: 39,15/* sk| 27,17/* sk| 27,12/3 nw| 14,28/0 nw| 10,15/0 n | 44,44/* ? | 46,28/* ? |  5,43/* ? | 29,45/0 sw| 10,24/0 se|   144 ms
Step    83: 39,15/* sk| 27,17/* sk| 27,12/4 nw| 14,28/1 nw| 10,15/1 n | 44,44/* ? | 46,28/* ? |  5,43/* ? | 29,45/1 sw| 10,24/1 se|  4622 ms
Step    84: 39,15/* sk| 27,17/* sk| 27,12/5 nw| 15,27/0 nw| 10,14/0 nw| 44,44/* ? | 46,28/* ? |  5,43/* ? | 28,46/0 se| 10,23/0 s |   259 ms
Step    85: 39,15/* sk| 27,17/* sk| 27,12/6 nw| 15,27/1 nw| 10,14/1 nw| 44,44/* ? | 46,28/* ? |  5,43/* ? | 27,47/0 se| 10,23/1 s |  4242 ms
Step    85: 39,15/* sk| 27,17/* sk| 26,11/0 nw| 14,26/0 w | 10,14/2 nw| 44,44/* ? | 46,28/* ? |  5,43/* ? | 27,47/1 se| 10,24/0 se|   383 ms
Step    85: 39,15/* sk| 27,17/* sk| 26,11/1 nw| 13,26/0 w | 10,14/3 nw| 44,44/* ? | 46,28/* ? |  5,43/* ? | 27,47/2 se| 10,24/1 se|  4396 ms
Step    86: 39,15/* sk| 27,17/* sk| 25,10/0 sw| 13,26/1 w |  9,13/0 nw| 44,44/* ? | 46,28/* ? |  5,43/* ? | 28,48/0 w | 11,25/0 nw|  4488 ms
Step    87: 39,15/* sk| 27,17/* sk| 25,10/1 sw| 13,26/2 w |  8,12/0 nw| 44,44/* ? | 46,28/* ? |  5,43/* ? | 29,48/0 e | 12,26/0 w |   116 ms
Step    87: 39,15/* sk| 27,17/* sk| 25, 9/0 sw| 13,26/3 w |  8,12/1 nw| 44,44/* ? | 46,28/* ? |  5,43/* ? | 29,48/1 e | 12,26/1 w |  4763 ms
Step    88: 39,15/* sk| 27,17/* sk| 25, 9/1 sw| 13,26/4 sw|  7,11/0 nw| 44,44/* ? | 46,28/* ? |  5,43/* ? | 28,48/0 ne| 11,26/0 se|   557 ms
Step    88: 39,15/* sk| 27,17/* sk| 25, 9/2 sw| 13,26/5 sw|  7,11/1 nw| 44,44/* ? | 46,28/* ? |  5,43/* ? | 28,48/1 ne| 11,26/1 se|  3843 ms
Step    89: 39,15/* sk| 27,17/* sk| 25, 9/3 sw| 12,27/0 w |  6,10/0 se| 44,44/* ? | 46,28/* ? |  5,43/* ? | 29,47/0 e | 10,25/0 nw|   673 ms
Step    89: 39,15/* sk| 27,17/* sk| 25, 9/4 sw| 12,27/1 w |  6,10/1 se| 44,44/* ? | 46,28/* ? |  5,43/* ? | 29,47/1 e | 10,25/1 nw|  6596 ms
Step    90: 39,15/* sk| 27,17/* sk| 24,10/0 sw| 11,27/0 w |  5, 9/0 se| 44,44/* ? | 46,28/* ? |  5,43/* ? | 30,47/0 e | 10,26/0 sw|   654 ms
Step    90: 39,15/* sk| 27,17/* sk| 23,11/0 sk| 11,27/1 w |  5, 9/1 se| 44,44/* ? | 46,28/* ? |  5,43/* ? | 30,47/1 e | 10,26/1 sw|  7215 ms
Step    91: 39,15/* sk| 27,17/* sk| 23,11/1 sk| 10,27/0 nw|  6,10/0 ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 31,47/0 ne|  9,25/0 sw|   524 ms
Step    91: 39,15/* sk| 27,17/* sk| 23,11/2 sk| 10,27/1 nw|  6,10/1 ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 31,47/1 ne|  9,25/1 sw|  5485 ms
Step    92: 39,15/* sk| 27,17/* sk| 23,11/3 sk|  8,25/0 ne|  6,10/2 ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 32,46/0 ne|  7,27/0 s |  6555 ms
Step    93: 39,15/* sk| 27,17/* sk| 23,11/4 sk|  8,25/1 ne|  6,10/3 ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 33,45/0 sw|  7,27/1 s |   233 ms
Step    93: 39,15/* sk| 27,17/* sk| 23,11/5 sk|  8,25/2 ne|  6,10/4 ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 34,46/0 sw|  7,27/2 s |  5629 ms
Step    95: 39,15/* sk| 27,17/* sk| 23,11/6 sk|  7,24/0 e |  6,10/5 ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 34,46/1 sw|  8,28/0 ne|  4991 ms
Step    96: 39,15/* sk| 27,17/* sk| 23,11/7 nw|  8,24/0 ne|  6,10/6 ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 33,47/0 sw|  7,29/0 ne|  5244 ms
Step    96: 39,15/* sk| 27,17/* sk| 23,11/8 nw|  7,23/0 e |  6,10/7 ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 32,48/0 w |  8,28/0 ne|  6404 ms
Step    97: 39,15/* sk| 27,17/* sk| 22,10/0 nw|  8,23/0 w |  6,10/8 ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 31,48/0 w |  8,28/1 ? |   533 ms
Step    97: 39,15/* sk| 27,17/* sk| 22,10/1 nw|  8,23/1 w |  6,10/9 ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 31,48/1 w |  8,28/2 ? |  5849 ms
Step    98: 39,15/* sk| 27,17/* sk| 21, 9/0 se|  9,23/0 w |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 30,48/0 w |  8,28/3 ? |   216 ms
Step    98: 39,15/* sk| 27,17/* sk| 21, 9/1 se|  9,23/1 w |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 30,48/1 w |  8,28/4 ? |  4891 ms
Step    99: 39,15/* sk| 27,17/* sk| 22, 8/0 se|  8,23/0 nw|  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 29,48/0 nw|  8,28/5 ? |   222 ms
Step    99: 39,15/* sk| 27,17/* sk| 22, 8/1 se|  8,23/1 nw|  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 29,48/1 nw|  8,28/6 ? |  5633 ms
Step   100: 39,15/* sk| 27,17/* sk| 23, 9/0 sw|  7,22/0 w |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 28,48/0 nw|  8,28/7 ? |    46 ms
Step   100: 39,15/* sk| 27,17/* sk| 23, 9/1 sw|  7,22/1 w |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 28,48/1 e |  8,28/8 ? |  5941 ms
Step   101: 39,15/* sk| 27,17/* sk| 24,10/0 ne|  6,22/0 nw|  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 27,47/0 se|  8,28/9 ? |   178 ms
Step   102: 39,15/* sk| 27,17/* sk| 23,11/0 w |  6,22/1 nw|  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 27,47/1 se|  8,28/* ? |  6185 ms
Step   102: 39,15/* sk| 27,17/* sk| 23,11/1 w |  6,22/2 nw|  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 28,48/0 e |  8,28/* ? |   679 ms
Step   102: 39,15/* sk| 27,17/* sk| 23,11/2 w |  6,22/3 nw|  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 28,48/1 e |  8,28/* ? |  4470 ms
Step   103: 39,15/* sk| 27,17/* sk| 24,10/0 w |  6,22/4 nw|  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 29,48/0 ne|  8,28/* ? |  1733 ms
Step   103: 39,15/* sk| 27,17/* sk| 24,10/1 sw|  6,22/5 nw|  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 29,48/1 ne|  8,28/* ? |  3899 ms
Step   104: 39,15/* sk| 27,17/* sk| 23,11/0 nw|  5,21/0 nw|  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 30,48/0 ne|  8,28/* ? |   100 ms
Step   104: 39,15/* sk| 27,17/* sk| 22,10/0 n |  5,21/1 nw|  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 30,48/1 ne|  8,28/* ? |  4883 ms
Step   105: 39,15/* sk| 27,17/* sk| 22,10/1 n |  4,20/0 nw|  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 31,47/0 ne|  8,28/* ? |   567 ms
Step   105: 39,15/* sk| 27,17/* sk| 22,10/2 n |  4,20/1 nw|  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 31,47/1 ne|  8,28/* ? |  6597 ms
Step   106: 39,15/* sk| 27,17/* sk| 22, 9/0 nw|  3,19/0 nw|  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 32,46/0 nw|  8,28/* ? |    86 ms
Step   106: 39,15/* sk| 27,17/* sk| 22, 9/1 nw|  3,19/1 nw|  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 32,46/1 nw|  8,28/* ? |  5699 ms
Step   107: 39,15/* sk| 27,17/* sk| 21, 8/0 e |  2,18/0 ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 33,45/0 nw|  8,28/* ? |   505 ms
Step   108: 39,15/* sk| 27,17/* sk| 21, 8/1 e |  2,18/1 ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 33,45/1 nw|  8,28/* ? |  5568 ms
Step   108: 39,15/* sk| 27,17/* sk| 21, 7/0 nw|  2,18/2 ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 32,44/0 nw|  8,28/* ? |  1169 ms
Step   108: 39,15/* sk| 27,17/* sk| 21, 7/1 nw|  2,18/3 ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 32,44/1 nw|  8,28/* ? |  5453 ms
Step   109: 39,15/* sk| 27,17/* sk| 22, 8/0 sw|  2,18/4 ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 31,43/0 ne|  8,28/* ? |  1203 ms
Step   109: 39,15/* sk| 27,17/* sk| 21, 7/0 sw|  2,18/5 ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 31,43/1 ne|  8,28/* ? |  4638 ms
Step   111: 39,15/* sk| 27,17/* sk| 21, 7/1 sw|  2,18/6 ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 31,43/2 ne|  8,28/* ? |  5902 ms
Step   111: 39,15/* sk| 27,17/* sk| 20, 8/0 ne|  2,18/7 ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 32,42/0 n |  8,28/* ? |  1320 ms
Step   111: 39,15/* sk| 27,17/* sk| 20, 9/0 ne|  2,18/8 ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 32,42/1 n |  8,28/* ? |  5495 ms
Step   112: 39,15/* sk| 27,17/* sk| 20, 9/1 ne|  2,18/9 ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 33,42/0 w |  8,28/* ? |   921 ms
Step   112: 39,15/* sk| 27,17/* sk| 20, 9/2 ne|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 33,42/1 w |  8,28/* ? |  4834 ms
Step   113: 39,15/* sk| 27,17/* sk| 21, 8/0 ne|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 32,41/0 se|  8,28/* ? |  5405 ms
Step   114: 39,15/* sk| 27,17/* sk| 22, 7/0 ne|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 31,42/0 n |  8,28/* ? |  8070 ms
Step   115: 39,15/* sk| 27,17/* sk| 23, 6/0 se|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 32,42/0 nw|  8,28/* ? |   182 ms
Step   115: 39,15/* sk| 27,17/* sk| 23, 6/1 se|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 32,42/1 nw|  8,28/* ? |  3941 ms
Step   116: 39,15/* sk| 27,17/* sk| 24, 5/0 se|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 31,41/0 nw|  8,28/* ? |  1568 ms
Step   116: 39,15/* sk| 27,17/* sk| 24, 5/1 se|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 30,40/0 sw|  8,28/* ? |  2063 ms
Step   117: 39,15/* sk| 27,17/* sk| 25, 6/0 se|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 30,40/1 sw|  8,28/* ? |   845 ms
Step   117: 39,15/* sk| 27,17/* sk| 25, 6/1 se|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 30,40/2 sw|  8,28/* ? |  4601 ms
Step   118: 39,15/* sk| 27,17/* sk| 26, 7/0 se|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 29,39/0 se|  8,28/* ? |   862 ms
Step   118: 39,15/* sk| 27,17/* sk| 26, 7/1 sw|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 29,39/1 se|  8,28/* ? |  6595 ms
Step   119: 39,15/* sk| 27,17/* sk| 26, 7/2 sw|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 30,40/0 sw|  8,28/* ? |   387 ms
Step   120: 39,15/* sk| 27,17/* sk| 26, 7/3 sw|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 30,40/1 sw|  8,28/* ? |  5591 ms
Step   120: 39,15/* sk| 27,17/* sk| 25, 8/0 s |  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 30,40/2 sw|  8,28/* ? |  1226 ms
Step   120: 39,15/* sk| 27,17/* sk| 25, 8/1 s |  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 29,41/0 se|  8,28/* ? |  4563 ms
Step   121: 39,15/* sk| 27,17/* sk| 25, 8/2 s |  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 29,41/1 se|  8,28/* ? |  1334 ms
Step   121: 39,15/* sk| 27,17/* sk| 25, 8/3 s |  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 29,41/2 se|  8,28/* ? |  5195 ms
Step   122: 39,15/* sk| 27,17/* sk| 25, 9/0 s |  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 28,42/0 e |  8,28/* ? |   158 ms
Step   122: 39,15/* sk| 27,17/* sk| 25,10/0 se|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 28,42/1 e |  8,28/* ? |  4180 ms
Step   123: 39,15/* sk| 27,17/* sk| 25,10/1 se|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 29,43/0 n |  8,28/* ? |   680 ms
Step   123: 39,15/* sk| 27,17/* sk| 26,11/0 se|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 29,43/1 n |  8,28/* ? |  6979 ms
Step   124: 39,15/* sk| 27,17/* sk| 26,11/1 se|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 29,42/0 ne|  8,28/* ? |  4036 ms
Step   125: 39,15/* sk| 27,17/* sk| 26,11/2 se|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 29,42/1 ne|  8,28/* ? |  1868 ms
Step   125: 39,15/* sk| 27,17/* sk| 27,12/0 se|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 30,41/0 w |  8,28/* ? |   933 ms
Step   125: 39,15/* sk| 27,17/* sk| 27,12/1 nw|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 30,41/1 w |  8,28/* ? |  4951 ms
Step   126: 39,15/* sk| 27,17/* sk| 27,12/2 nw|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 31,40/0 nw|  8,28/* ? |   384 ms
Step   126: 39,15/* sk| 27,17/* sk| 27,12/3 nw|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 31,40/1 nw|  8,28/* ? |  4385 ms
Step   127: 39,15/* sk| 27,17/* sk| 26,11/0 w |  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 30,41/0 nw|  8,28/* ? |   247 ms
Step   127: 39,15/* sk| 27,17/* sk| 26,11/1 w |  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 29,40/0 nw|  8,28/* ? |  5503 ms
Step   128: 39,15/* sk| 27,17/* sk| 25,11/0 n |  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 29,40/1 nw|  8,28/* ? |   670 ms
Step   128: 39,15/* sk| 27,17/* sk| 25,11/1 n |  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 29,40/2 nw|  8,28/* ? |  5218 ms
Step   129: 39,15/* sk| 27,17/* sk| 24,11/0 ne|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 28,39/0 n |  8,28/* ? |   857 ms
Step   129: 39,15/* sk| 27,17/* sk| 24,11/1 ne|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 28,39/1 n |  8,28/* ? |  4584 ms
Step   130: 39,15/* sk| 27,17/* sk| 25,10/0 n |  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 28,38/0 nw|  8,28/* ? |    33 ms
Step   131: 39,15/* sk| 27,17/* sk| 25,10/1 n |  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 28,38/1 nw|  8,28/* ? |  6031 ms
Step   132: 39,15/* sk| 27,17/* sk| 25, 9/0 ne|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 27,37/0 nw|  8,28/* ? |  6368 ms
Step   132: 39,15/* sk| 27,17/* sk| 26, 8/0 ne|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 26,36/0 nw|  8,28/* ? |  6666 ms
Step   133: 39,15/* sk| 27,17/* sk| 27, 7/0 ne|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 25,35/0 sk|  8,28/* ? |  6835 ms
Step   134: 39,15/* sk| 27,17/* sk| 28, 6/0 ne|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 25,35/1 sk|  8,28/* ? |  6527 ms
Step   135: 39,15/* sk| 27,17/* sk| 28, 6/1 ne|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 25,35/2 sk|  8,28/* ? |  6035 ms
Step   136: 39,15/* sk| 27,17/* sk| 29, 5/0 sw|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 25,35/3 sk|  8,28/* ? |  6432 ms
Step   137: 39,15/* sk| 27,17/* sk| 28, 4/0 e |  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 25,35/4 sw|  8,28/* ? |   128 ms
Step   137: 39,15/* sk| 27,17/* sk| 28, 4/1 e |  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 25,35/5 sw|  8,28/* ? |  5571 ms
Step   138: 39,15/* sk| 27,17/* sk| 27, 3/0 e |  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 25,35/6 sw|  8,28/* ? |   129 ms
Step   138: 39,15/* sk| 27,17/* sk| 28, 3/0 ne|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 25,35/7 sw|  8,28/* ? |  6053 ms
Step   139: 39,15/* sk| 27,17/* sk| 28, 3/1 ne|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 24,36/0 w |  8,28/* ? |   249 ms
Step   139: 39,15/* sk| 27,17/* sk| 28, 3/2 ne|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 24,36/1 w |  8,28/* ? |  5534 ms
Step   140: 39,15/* sk| 27,17/* sk| 29, 2/0 ne|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 23,36/0 nw|  8,28/* ? |  5571 ms
Step   141: 39,15/* sk| 27,17/* sk| 30, 1/0 e |  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 22,35/0 nw|  8,28/* ? |  4916 ms
Step   142: 39,15/* sk| 27,17/* sk| 31, 1/0 e |  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 21,34/0 n |  8,28/* ? |    56 ms
Step   142: 39,15/* sk| 27,17/* sk| 31, 1/1 se|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 21,34/1 n |  8,28/* ? |  6049 ms
Step   143: 39,15/* sk| 27,17/* sk| 32, 2/0 sw|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 21,33/0 n |  8,28/* ? |  7352 ms
Step   144: 39,15/* sk| 27,17/* sk| 32, 2/1 sw|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 21,32/0 n |  8,28/* ? |    85 ms
Step   144: 39,15/* sk| 27,17/* sk| 32, 2/2 ne|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 21,32/1 n |  8,28/* ? |  5945 ms
Step   146: 39,15/* sk| 27,17/* sk| 32, 2/3 w |  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 21,31/0 sk|  8,28/* ? |  6418 ms
Step   146: 39,15/* sk| 27,17/* sk| 33, 1/0 sw|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 21,31/1 e |  8,28/* ? |  5735 ms
Step   147: 39,15/* sk| 27,17/* sk| 32, 1/0 se|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 20,32/0 ne|  8,28/* ? |  5435 ms
Step   148: 39,15/* sk| 27,17/* sk| 33, 2/0 se|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 20,32/1 ne|  8,28/* ? |  6448 ms
Step   149: 39,15/* sk| 27,17/* sk| 34, 3/0 se|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 21,31/0 e |  8,28/* ? |   337 ms
Step   149: 39,15/* sk| 27,17/* sk| 34, 3/1 se|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 21,31/1 e |  8,28/* ? |  5601 ms
Step   150: 39,15/* sk| 27,17/* sk| 35, 4/0 sw|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 22,31/0 sk|  8,28/* ? |    25 ms
Step   150: 39,15/* sk| 27,17/* sk| 35, 4/1 sw|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 22,31/1 sk|  8,28/* ? |  6934 ms
Step   151: 39,15/* sk| 27,17/* sk| 36, 5/0 ne|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 22,31/2 sk|  8,28/* ? |    63 ms
